 time,player_x,player_y,player_rotation,robot_x,robot_y,robot_rotation
2024-08-22 14:52:11,27.86442,0.047,-90.236351,28.948,-16.6698,0
2024-08-22 14:52:12,27.86442,0.047,-90.236351,28.948,-16.6698,0
2024-08-22 14:52:12,27.86442,0.047,-90.236351,28.948,-16.6698,0
2024-08-22 14:52:13,27.86442,0.047,-78.536873,28.948,-16.6698,0
2024-08-22 14:52:13,27.86442,0.047,-78.536873,28.948,-16.6698,0
2024-08-22 14:52:14,27.86442,0.047,48.975643,28.948,-16.6698,0
2024-08-22 14:52:14,27.86442,0.047,48.975643,28.948,-16.6698,0
2024-08-22 14:52:15,27.86442,0.047,-94.01799,28.948,-16.6698,0
2024-08-22 14:52:15,27.86442,0.047,-94.01799,28.948,-16.6698,0
2024-08-22 14:52:16,27.86442,0.047,-112.453529,28.948,-16.6698,0
2024-08-22 14:52:16,27.86442,0.047,-112.453529,28.948,-16.6698,0
2024-08-22 14:52:17,27.86442,0.047,-89.763641,28.948,-16.6698,0
2024-08-22 14:52:17,27.86442,0.047,-89.763641,28.948,-16.6698,0
2024-08-22 14:52:18,27.86442,0.047,-73.100739,28.948,-16.6698,0
2024-08-22 14:52:18,27.86442,0.047,-73.100739,28.948,-16.6698,0
2024-08-22 14:52:19,27.943445,-0.274248,-82.909386,28.948,-16.6698,0
2024-08-22 14:52:19,27.943445,-0.274248,-82.909386,28.948,-16.6698,0
2024-08-22 14:52:20,27.885672,-0.2673,-82.909386,28.948,-16.6698,0
2024-08-22 14:52:20,27.885672,-0.2673,-82.909386,28.948,-16.6698,0
2024-08-22 14:52:21,25.497786,0.00564,-88.463692,28.948,-16.6698,0
2024-08-22 14:52:21,25.497786,0.00564,-88.463692,28.948,-16.6698,0
2024-08-22 14:52:22,23.498159,0.096239,-85.627449,28.948,-16.6698,0
2024-08-22 14:52:22,23.498159,0.096239,-85.627449,28.948,-16.6698,0
2024-08-22 14:52:23,19.754967,0.352088,-87.281921,28.948,-16.6698,0
2024-08-22 14:52:23,19.754967,0.352088,-87.281921,28.948,-16.6698,0
2024-08-22 14:52:24,19.489368,0.343806,-93.66346,28.948,-16.6698,0
2024-08-22 14:52:24,19.489368,0.343806,-93.66346,28.948,-16.6698,0
2024-08-22 14:52:25,18.22331,0.262749,-93.66346,28.948,-16.6698,0
2024-08-22 14:52:25,18.22331,0.262749,-93.66346,28.948,-16.6698,0
2024-08-22 14:52:26,18.22331,0.262749,-89.763626,28.948,-16.6698,0
2024-08-22 14:52:26,18.22331,0.262749,-89.763626,28.948,-16.6698,0
2024-08-22 14:52:27,18.22331,0.262749,-86.454681,28.948,-16.6698,0
2024-08-22 14:52:27,18.22331,0.262749,-86.454681,28.948,-16.6698,0
2024-08-22 14:52:28,18.22331,0.262749,-86.572868,28.948,-16.6698,0
2024-08-22 14:52:28,18.22331,0.262749,-86.572868,28.948,-16.6698,0
2024-08-22 14:52:29,18.22331,0.262749,-84.209328,28.948,-16.6698,0
2024-08-22 14:52:29,18.22331,0.262749,-84.209328,28.948,-16.6698,0
2024-08-22 14:52:30,18.423893,0.920292,-86.454681,28.948,-16.6698,0
2024-08-22 14:52:30,18.423893,0.920292,-86.454681,28.948,-16.6698,0
2024-08-22 14:52:31,15.687375,1.175261,-101.699463,28.948,-16.6698,0
2024-08-22 14:52:31,15.687375,1.175261,-101.699463,28.948,-16.6698,0
2024-08-22 14:52:32,11.988695,0.532736,-100.399521,28.948,-16.6698,0
2024-08-22 14:52:32,11.988695,0.532736,-100.399521,28.948,-16.6698,0
2024-08-22 14:52:33,10.19029,0.271804,-96.499695,28.948,-16.6698,0
2024-08-22 14:52:33,10.19029,0.271804,-96.499695,28.948,-16.6698,0
2024-08-22 14:52:34,6.622168,-0.126076,-92.954399,28.948,-16.6698,0
2024-08-22 14:52:34,6.622168,-0.126076,-92.954399,28.948,-16.6698,0
2024-08-22 14:52:35,6.973492,-0.141835,-88.936401,28.948,-16.6698,0
2024-08-22 14:52:35,6.973492,-0.141835,-88.936401,28.948,-16.6698,0
2024-08-22 14:52:36,7.444603,-0.15058,-83.736626,28.948,-16.6698,0
2024-08-22 14:52:36,7.444603,-0.15058,-83.736626,28.948,-16.6698,0
2024-08-22 14:52:37,7.444603,-0.15058,-84.445694,28.948,-16.6698,0
2024-08-22 14:52:37,7.444603,-0.15058,-84.445694,28.948,-16.6698,0
2024-08-22 14:52:38,7.444603,-0.15058,-79.009575,28.948,-16.6698,0
2024-08-22 14:52:38,7.444603,-0.15058,-79.009575,28.948,-16.6698,0
2024-08-22 14:52:39,7.444603,-0.15058,-79.009575,28.948,-16.6698,0
2024-08-22 14:52:39,7.444603,-0.15058,-79.009575,28.948,-16.6698,0
2024-08-22 14:52:40,7.444603,-0.15058,-82.082161,28.948,-16.6698,0
2024-08-22 14:52:40,7.444603,-0.15058,-82.082161,28.948,-16.6698,0
2024-08-22 14:52:41,6.824228,-0.063972,-81.136742,28.948,-16.6698,0
2024-08-22 14:52:41,6.824228,-0.063972,-81.136742,28.948,-16.6698,0
2024-08-22 14:52:42,7.15386,-0.115374,-81.136742,28.948,-16.6698,0
2024-08-22 14:52:42,7.15386,-0.115374,-81.136742,28.948,-16.6698,0
2024-08-22 14:52:43,7.15386,-0.115374,-81.136742,28.948,-16.6698,0
2024-08-22 14:52:43,7.15386,-0.115374,-81.136742,28.948,-16.6698,0
2024-08-22 14:52:44,7.15386,-0.115374,-81.136742,28.948,-16.6698,0
2024-08-22 14:52:44,7.15386,-0.115374,-81.136742,28.948,-16.6698,0
